,target,RAPL_ENERGY_DRAM_0,RAPL_ENERGY_DRAM_1,RAPL_ENERGY_PKG_0,RAPL_ENERGY_PKG_1,begin,end,entryNumber,RAPL_ENERGY_DRAM_all,RAPL_ENERGY_PKG_all,machineName,time,powers_av_all,type,methode,bench,class,Nbprocess,y_ax
69260,cstates_normal_CG_C_32_86,194.28431701660156,41.191497802734375,1381.8646545410156,544.2860717773438,2019-06-08 01:30:15.535,2019-06-08 01:30:26.543,86,2161.6265411376953,4323.253082275391,allmodes,11.008,360.2710901896159,cstates,normal,CG,C,32,cstates normal
69300,cstates_normal_CG_C_32_87,208.39849853515625,45.095848083496094,1493.7431335449219,591.38134765625,2019-06-08 01:30:29.548,2019-06-08 01:30:41.561,87,2338.618827819824,4677.237655639648,allmodes,12.013,359.78751197228064,cstates,normal,CG,C,32,cstates normal
69343,cstates_normal_CG_C_32_88,194.7672882080078,41.291725158691406,1382.52294921875,543.8361206054688,2019-06-08 01:30:44.565,2019-06-08 01:30:55.574,88,2162.418083190918,4324.836166381836,allmodes,11.009,360.403013865153,cstates,normal,CG,C,32,cstates normal
69383,cstates_normal_CG_C_32_89,208.25973510742188,45.05982971191406,1491.004150390625,591.7377319335938,2019-06-08 01:30:58.578,2019-06-08 01:31:10.587,89,2336.0614471435547,4672.122894287109,allmodes,12.009,359.3940687913161,cstates,normal,CG,C,32,cstates normal
69426,cstates_normal_CG_C_32_90,193.0313262939453,41.16107177734375,1382.62890625,543.0512390136719,2019-06-08 01:31:13.592,2019-06-08 01:31:24.600,90,2159.872543334961,4319.745086669922,allmodes,11.008,359.97875722249347,cstates,normal,CG,C,32,cstates normal
69468,cstates_normal_CG_C_32_91,195.23726654052734,41.339561462402344,1382.4502868652344,544.0445556640625,2019-06-08 01:31:28.605,2019-06-08 01:31:39.614,91,2163.0716705322266,4326.143341064453,allmodes,11.009,360.5119450887044,cstates,normal,CG,C,32,cstates normal
69508,cstates_normal_CG_C_32_92,193.39083099365234,41.632164001464844,1380.3329162597656,544.4205322265625,2019-06-08 01:31:42.618,2019-06-08 01:31:53.630,92,2159.7764434814453,4319.552886962891,allmodes,11.012,359.9627405802409,cstates,normal,CG,C,32,cstates normal
69550,cstates_normal_CG_C_32_93,195.50753784179688,41.525428771972656,1382.0399475097656,543.9803466796875,2019-06-08 01:31:57.635,2019-06-08 01:32:08.644,93,2163.0532608032227,4326.106521606445,allmodes,11.009,360.5088768005371,cstates,normal,CG,C,32,cstates normal
69591,cstates_normal_CG_C_32_94,194.03856658935547,41.59254455566406,1381.8169555664062,544.2626647949219,2019-06-08 01:32:11.648,2019-06-08 01:32:22.657,94,2161.7107315063477,4323.421463012695,allmodes,11.009,360.2851219177246,cstates,normal,CG,C,32,cstates normal
69632,cstates_normal_CG_C_32_95,195.1686248779297,41.48686218261719,1381.948486328125,543.5818176269531,2019-06-08 01:32:26.662,2019-06-08 01:32:37.670,95,2162.185791015625,4324.37158203125,allmodes,11.008,360.3642985026042,cstates,normal,CG,C,32,cstates normal
69673,cstates_normal_CG_C_32_96,194.5874252319336,41.30071258544922,1381.9183959960938,544.3411560058594,2019-06-08 01:32:40.675,2019-06-08 01:32:51.682,96,2162.147689819336,4324.295379638672,allmodes,11.007,360.35794830322266,cstates,normal,CG,C,32,cstates normal
69712,cstates_normal_CG_C_32_97,208.99439239501953,45.58031463623047,1488.3714294433594,591.2227478027344,2019-06-08 01:32:54.687,2019-06-08 01:33:06.703,97,2334.1688842773438,4668.3377685546875,allmodes,12.016,359.1029052734375,cstates,normal,CG,C,32,cstates normal
69755,cstates_normal_CG_C_32_98,194.4194107055664,41.550682067871094,1382.7916870117188,544.4903869628906,2019-06-08 01:33:09.707,2019-06-08 01:33:20.716,98,2163.252166748047,4326.504333496094,allmodes,11.009,360.5420277913411,cstates,normal,CG,C,32,cstates normal
69796,cstates_normal_CG_C_32_99,209.06736755371094,45.33656311035156,1490.1414184570312,591.712890625,2019-06-08 01:33:23.720,2019-06-08 01:33:35.734,99,2336.2582397460938,4672.5164794921875,allmodes,12.014,359.42434457632214,cstates,normal,CG,C,32,cstates normal
69838,cstates_normal_CG_C_32_100,194.60855865478516,41.50689697265625,1382.758056640625,543.2029418945312,2019-06-08 01:33:38.739,2019-06-08 01:33:49.747,100,2162.0764541625977,4324.152908325195,allmodes,11.008,360.3460756937663,cstates,normal,CG,C,32,cstates normal
69924,pstates_normal_CG_C_32_1,204.5973892211914,44.96949005126953,1478.3561706542969,545.5852966308594,2019-06-08 01:39:26.304,2019-06-08 01:39:38.317,1,2273.508346557617,4547.016693115234,allmodes,12.013,349.770514855018,pstates,normal,CG,C,32,pstates normal
69967,pstates_normal_CG_C_32_2,195.22694396972656,40.55601501464844,1371.4696044921875,485.12188720703125,2019-06-08 01:39:41.321,2019-06-08 01:39:52.328,2,2092.3744506835938,4184.7489013671875,allmodes,11.007,348.7290751139323,pstates,normal,CG,C,32,pstates normal
70007,pstates_normal_CG_C_32_3,190.74342346191406,40.550697326660156,1365.4063110351562,482.5216064453125,2019-06-08 01:39:55.333,2019-06-08 01:40:06.344,3,2079.222038269043,4158.444076538086,allmodes,11.011,346.5370063781738,pstates,normal,CG,C,32,pstates normal
70048,pstates_normal_CG_C_32_4,193.66437530517578,40.49986267089844,1366.6046142578125,481.40155029296875,2019-06-08 01:40:10.350,2019-06-08 01:40:21.357,4,2082.1704025268555,4164.340805053711,allmodes,11.007,347.0284004211426,pstates,normal,CG,C,32,pstates normal
70088,pstates_normal_CG_C_32_5,194.0970230102539,40.465553283691406,1368.282470703125,480.41839599609375,2019-06-08 01:40:24.363,2019-06-08 01:40:35.371,5,2083.263442993164,4166.526885986328,allmodes,11.008,347.21057383219403,pstates,normal,CG,C,32,pstates normal
70128,pstates_normal_CG_C_32_6,193.71698760986328,40.49205780029297,1372.1826171875,506.19976806640625,2019-06-08 01:40:38.376,2019-06-08 01:40:49.383,6,2112.5914306640625,4225.182861328125,allmodes,11.007,352.09857177734375,pstates,normal,CG,C,32,pstates normal
70169,pstates_normal_CG_C_32_7,192.328857421875,40.57218933105469,1358.53125,476.17266845703125,2019-06-08 01:40:52.388,2019-06-08 01:41:03.396,7,2067.604965209961,4135.209930419922,allmodes,11.008,344.60082753499347,pstates,normal,CG,C,32,pstates normal
70210,pstates_normal_CG_C_32_8,194.6417236328125,40.409278869628906,1371.4754943847656,480.6478576660156,2019-06-08 01:41:07.401,2019-06-08 01:41:18.409,8,2087.1743545532227,4174.348709106445,allmodes,11.008,347.8623924255371,pstates,normal,CG,C,32,pstates normal
70250,pstates_normal_CG_C_32_9,194.5146026611328,40.72114562988281,1372.6092834472656,497.5458984375,2019-06-08 01:41:21.414,2019-06-08 01:41:32.423,9,2105.3909301757812,4210.7818603515625,allmodes,11.009,350.8984883626302,pstates,normal,CG,C,32,pstates normal
70290,pstates_normal_CG_C_32_10,192.85140991210938,40.49968719482422,1367.0234375,497.7890930175781,2019-06-08 01:41:35.428,2019-06-08 01:41:46.440,10,2098.1636276245117,4196.327255249023,allmodes,11.012,349.69393793741864,pstates,normal,CG,C,32,pstates normal
70332,pstates_normal_CG_C_32_11,194.25656127929688,40.58446502685547,1368.5670776367188,479.03955078125,2019-06-08 01:41:50.446,2019-06-08 01:42:01.454,11,2082.447654724121,4164.895309448242,allmodes,11.008,347.07460912068683,pstates,normal,CG,C,32,pstates normal
70372,pstates_normal_CG_C_32_12,194.68899536132812,40.34486389160156,1372.8122863769531,476.8704833984375,2019-06-08 01:42:04.460,2019-06-08 01:42:15.469,12,2084.7166290283203,4169.433258056641,allmodes,11.009,347.45277150472003,pstates,normal,CG,C,32,pstates normal
70412,pstates_normal_CG_C_32_13,193.60511016845703,40.588829040527344,1363.2202758789062,476.81353759765625,2019-06-08 01:42:18.474,2019-06-08 01:42:29.487,13,2074.227752685547,4148.455505371094,allmodes,11.013,345.7046254475911,pstates,normal,CG,C,32,pstates normal
70454,pstates_normal_CG_C_32_14,195.63713836669922,40.6239013671875,1371.6177062988281,480.4216613769531,2019-06-08 01:42:33.492,2019-06-08 01:42:44.501,14,2088.300407409668,4176.600814819336,allmodes,11.009,348.0500679016113,pstates,normal,CG,C,32,pstates normal
70494,pstates_normal_CG_C_32_15,195.47305297851562,40.46300506591797,1372.5658874511719,490.4147644042969,2019-06-08 01:42:47.506,2019-06-08 01:42:58.515,15,2098.9167098999023,4197.833419799805,allmodes,11.009,349.8194516499837,pstates,normal,CG,C,32,pstates normal
70534,pstates_normal_CG_C_32_16,193.0591278076172,40.636962890625,1364.9874267578125,478.9147033691406,2019-06-08 01:43:01.521,2019-06-08 01:43:12.534,16,2077.5982208251953,4155.196441650391,allmodes,11.013,346.26637013753253,pstates,normal,CG,C,32,pstates normal
70576,pstates_normal_CG_C_32_17,195.71916961669922,40.570404052734375,1371.2361145019531,513.715087890625,2019-06-08 01:43:16.540,2019-06-08 01:43:27.548,17,2121.2407760620117,4242.481552124023,allmodes,11.008,353.54012934366864,pstates,normal,CG,C,32,pstates normal
70616,pstates_normal_CG_C_32_18,195.50469970703125,40.858299255371094,1373.0889587402344,483.4149475097656,2019-06-08 01:43:30.553,2019-06-08 01:43:41.561,18,2092.8669052124023,4185.733810424805,allmodes,11.008,348.8111508687337,pstates,normal,CG,C,32,pstates normal
70656,pstates_normal_CG_C_32_19,195.04595184326172,40.836822509765625,1372.6241760253906,475.6067810058594,2019-06-08 01:43:44.566,2019-06-08 01:43:55.575,19,2084.1137313842773,4168.227462768555,allmodes,11.009,347.3522885640462,pstates,normal,CG,C,32,pstates normal
70696,pstates_normal_CG_C_32_20,208.1680908203125,44.61662292480469,1479.2854614257812,552.8150024414062,2019-06-08 01:43:58.580,2019-06-08 01:44:10.595,20,2284.8851776123047,4569.770355224609,allmodes,12.015,351.5207965557392,pstates,normal,CG,C,32,pstates normal
70739,pstates_normal_CG_C_32_21,195.14542388916016,40.93205261230469,1373.1634216308594,476.23126220703125,2019-06-08 01:44:13.601,2019-06-08 01:44:24.610,21,2085.4721603393555,4170.944320678711,allmodes,11.009,347.5786933898926,pstates,normal,CG,C,32,pstates normal
70779,pstates_normal_CG_C_32_22,193.42745208740234,40.833961486816406,1370.1033020019531,484.1137390136719,2019-06-08 01:44:27.616,2019-06-08 01:44:38.624,22,2088.4784545898438,4176.9569091796875,allmodes,11.008,348.0797424316406,pstates,normal,CG,C,32,pstates normal
70819,pstates_normal_CG_C_32_23,208.38478088378906,44.28410339355469,1482.9193420410156,521.7745666503906,2019-06-08 01:44:41.631,2019-06-08 01:44:53.641,23,2257.36279296875,4514.7255859375,allmodes,12.01,347.28658353365387,pstates,normal,CG,C,32,pstates normal
70862,pstates_normal_CG_C_32_24,196.0663833618164,40.5325927734375,1382.4844360351562,485.7474365234375,2019-06-08 01:44:56.645,2019-06-08 01:45:07.654,24,2104.8308486938477,4209.661697387695,allmodes,11.009,350.8051414489746,pstates,normal,CG,C,32,pstates normal
70902,pstates_normal_CG_C_32_25,193.48550415039062,40.58043670654297,1382.7223815917969,481.6773986816406,2019-06-08 01:45:10.659,2019-06-08 01:45:21.668,25,2098.465721130371,4196.931442260742,allmodes,11.009,349.74428685506183,pstates,normal,CG,C,32,pstates normal
70942,pstates_normal_CG_C_32_26,208.15982818603516,44.20580291748047,1487.06982421875,526.5367431640625,2019-06-08 01:45:24.673,2019-06-08 01:45:36.686,26,2265.972198486328,4531.944396972656,allmodes,12.013,348.6111074594351,pstates,normal,CG,C,32,pstates normal
70985,pstates_normal_CG_C_32_27,195.68550872802734,46.23821258544922,1382.4793090820312,517.0100708007812,2019-06-08 01:45:39.690,2019-06-08 01:45:50.699,27,2141.413101196289,4282.826202392578,allmodes,11.009,356.90218353271484,pstates,normal,CG,C,32,pstates normal
71025,pstates_normal_CG_C_32_28,195.4866714477539,40.69664001464844,1382.8392944335938,486.3930969238281,2019-06-08 01:45:53.704,2019-06-08 01:46:04.712,28,2105.415702819824,4210.831405639648,allmodes,11.008,350.9026171366374,pstates,normal,CG,C,32,pstates normal
71065,pstates_normal_CG_C_32_29,192.7617950439453,40.73191833496094,1373.6323547363281,483.5247497558594,2019-06-08 01:46:07.718,2019-06-08 01:46:18.730,29,2090.6508178710938,4181.3016357421875,allmodes,11.012,348.4418029785156,pstates,normal,CG,C,32,pstates normal
71107,pstates_normal_CG_C_32_30,195.18035125732422,40.634300231933594,1382.258056640625,483.53948974609375,2019-06-08 01:46:22.735,2019-06-08 01:46:33.744,30,2101.6121978759766,4203.224395751953,allmodes,11.009,350.2686996459961,pstates,normal,CG,C,32,pstates normal
71147,pstates_normal_CG_C_32_31,195.24168395996094,40.751708984375,1382.2078552246094,489.51470947265625,2019-06-08 01:46:36.749,2019-06-08 01:46:47.757,31,2107.7159576416016,4215.431915283203,allmodes,11.008,351.2859929402669,pstates,normal,CG,C,32,pstates normal
71187,pstates_normal_CG_C_32_32,192.6976318359375,40.83979034423828,1374.8273315429688,482.7263488769531,2019-06-08 01:46:50.762,2019-06-08 01:47:01.780,32,2091.0911026000977,4182.182205200195,allmodes,11.018,348.5151837666829,pstates,normal,CG,C,32,pstates normal
71229,pstates_normal_CG_C_32_33,194.60224151611328,40.745933532714844,1382.5857849121094,506.5913391113281,2019-06-08 01:47:05.785,2019-06-08 01:47:16.793,33,2124.5252990722656,4249.050598144531,allmodes,11.008,354.0875498453776,pstates,normal,CG,C,32,pstates normal
71269,pstates_normal_CG_C_32_34,193.85423278808594,40.78325653076172,1381.4232482910156,484.80279541015625,2019-06-08 01:47:19.798,2019-06-08 01:47:30.807,34,2100.8635330200195,4201.727066040039,allmodes,11.009,350.14392217000324,pstates,normal,CG,C,32,pstates normal
71311,pstates_normal_CG_C_32_35,195.00147247314453,40.973060607910156,1381.6323852539062,507.6647644042969,2019-06-08 01:47:34.813,2019-06-08 01:47:45.821,35,2125.271682739258,4250.543365478516,allmodes,11.008,354.21194712320965,pstates,normal,CG,C,32,pstates normal
71351,pstates_normal_CG_C_32_36,193.42552185058594,40.618751525878906,1382.7707824707031,481.3373718261719,2019-06-08 01:47:48.826,2019-06-08 01:47:59.834,36,2098.15242767334,4196.30485534668,allmodes,11.008,349.69207127888996,pstates,normal,CG,C,32,pstates normal
71391,pstates_normal_CG_C_32_37,208.71880340576172,44.48014831542969,1484.4737548828125,545.75439453125,2019-06-08 01:48:02.839,2019-06-08 01:48:14.848,37,2283.427101135254,4566.854202270508,allmodes,12.009,351.2964770977314,pstates,normal,CG,C,32,pstates normal
71434,pstates_normal_CG_C_32_38,194.55137634277344,40.606536865234375,1382.7857666015625,502.2530822753906,2019-06-08 01:48:17.855,2019-06-08 01:48:28.864,38,2120.196762084961,4240.393524169922,allmodes,11.009,353.36612701416016,pstates,normal,CG,C,32,pstates normal
71474,pstates_normal_CG_C_32_39,208.50759887695312,44.39729309082031,1490.1373291015625,525.9590454101562,2019-06-08 01:48:31.869,2019-06-08 01:48:43.882,39,2269.001266479492,4538.002532958984,allmodes,12.013,349.0771179199219,pstates,normal,CG,C,32,pstates normal
71517,pstates_normal_CG_C_32_40,195.12238311767578,40.57294464111328,1381.7339782714844,487.1945495605469,2019-06-08 01:48:46.888,2019-06-08 01:48:57.897,40,2104.6238555908203,4209.247711181641,allmodes,11.009,350.77064259847003,pstates,normal,CG,C,32,pstates normal
71557,pstates_normal_CG_C_32_41,192.6390151977539,40.86505126953125,1373.849365234375,484.15826416015625,2019-06-08 01:49:00.902,2019-06-08 01:49:11.914,41,2091.5116958618164,4183.023391723633,allmodes,11.012,348.58528264363605,pstates,normal,CG,C,32,pstates normal
71599,pstates_normal_CG_C_32_42,195.15023803710938,40.610015869140625,1382.5411376953125,483.0476989746094,2019-06-08 01:49:15.919,2019-06-08 01:49:26.928,42,2101.349090576172,4202.698181152344,allmodes,11.009,350.224848429362,pstates,normal,CG,C,32,pstates normal
71639,pstates_normal_CG_C_32_43,193.88848876953125,40.69148254394531,1381.7776794433594,486.41864013671875,2019-06-08 01:49:29.934,2019-06-08 01:49:40.946,43,2102.7762908935547,4205.552581787109,allmodes,11.012,350.4627151489258,pstates,normal,CG,C,32,pstates normal
71679,pstates_normal_CG_C_32_44,208.44456481933594,44.62684631347656,1487.1138610839844,544.1711120605469,2019-06-08 01:49:43.952,2019-06-08 01:49:55.960,44,2284.3563842773438,4568.7127685546875,allmodes,12.008,351.43944373497595,pstates,normal,CG,C,32,pstates normal
71722,pstates_normal_CG_C_32_45,193.77352142333984,40.66053009033203,1383.0692138671875,481.03570556640625,2019-06-08 01:49:58.965,2019-06-08 01:50:09.974,45,2098.5389709472656,4197.077941894531,allmodes,11.009,349.7564951578776,pstates,normal,CG,C,32,pstates normal
71764,pstates_normal_CG_C_32_46,194.34312438964844,40.594459533691406,1382.0606689453125,515.3770446777344,2019-06-08 01:50:13.979,2019-06-08 01:50:24.988,46,2132.3752975463867,4264.750595092773,allmodes,11.009,355.39588292439777,pstates,normal,CG,C,32,pstates normal
71804,pstates_normal_CG_C_32_47,193.17119598388672,40.75910949707031,1376.1674499511719,511.5855407714844,2019-06-08 01:50:27.993,2019-06-08 01:50:39.005,47,2121.6832962036133,4243.366592407227,allmodes,11.012,353.61388270060223,pstates,normal,CG,C,32,pstates normal
71844,pstates_normal_CG_C_32_48,208.8167495727539,44.48113250732422,1488.6017150878906,526.7379150390625,2019-06-08 01:50:42.010,2019-06-08 01:50:54.019,48,2268.6375122070312,4537.2750244140625,allmodes,12.009,349.02115572415863,pstates,normal,CG,C,32,pstates normal
71887,pstates_normal_CG_C_32_49,194.86683654785156,40.63075256347656,1382.757568359375,487.6870422363281,2019-06-08 01:50:57.024,2019-06-08 01:51:08.033,49,2105.9421997070312,4211.8843994140625,allmodes,11.009,350.99036661783856,pstates,normal,CG,C,32,pstates normal
71927,pstates_normal_CG_C_32_50,208.908447265625,44.379493713378906,1489.7929382324219,520.7332763671875,2019-06-08 01:51:11.037,2019-06-08 01:51:23.054,50,2263.8141555786133,4527.628311157227,allmodes,12.017,348.27910085824817,pstates,normal,CG,C,32,pstates normal
71970,pstates_normal_CG_C_32_51,195.237548828125,40.508079528808594,1381.6170959472656,480.6404113769531,2019-06-08 01:51:26.061,2019-06-08 01:51:37.070,51,2098.0031356811523,4196.006271362305,allmodes,11.009,349.6671892801921,pstates,normal,CG,C,32,pstates normal
72010,pstates_normal_CG_C_32_52,193.31350708007812,40.78926086425781,1381.9090270996094,495.4181823730469,2019-06-08 01:51:40.075,2019-06-08 01:51:51.084,52,2111.429977416992,4222.859954833984,allmodes,11.009,351.90499623616535,pstates,normal,CG,C,32,pstates normal
72052,pstates_normal_CG_C_32_53,195.5935516357422,40.800575256347656,1381.5902099609375,485.8836975097656,2019-06-08 01:51:55.089,2019-06-08 01:52:06.098,53,2103.868034362793,4207.736068725586,allmodes,11.009,350.6446723937988,pstates,normal,CG,C,32,pstates normal
72092,pstates_normal_CG_C_32_54,194.28214263916016,40.78041076660156,1381.7677001953125,491.8210144042969,2019-06-08 01:52:09.103,2019-06-08 01:52:20.111,54,2108.651268005371,4217.302536010742,allmodes,11.008,351.4418780008952,pstates,normal,CG,C,32,pstates normal
72132,pstates_normal_CG_C_32_55,208.84477996826172,44.58387756347656,1487.9284057617188,554.2462463378906,2019-06-08 01:52:23.117,2019-06-08 01:52:35.125,55,2295.6033096313477,4591.206619262695,allmodes,12.008,353.16973994328424,pstates,normal,CG,C,32,pstates normal
72175,pstates_normal_CG_C_32_56,194.72818756103516,41.101585388183594,1382.3356628417969,516.0223083496094,2019-06-08 01:52:38.131,2019-06-08 01:52:49.138,56,2134.187744140625,4268.37548828125,allmodes,11.007,355.6979573567708,pstates,normal,CG,C,32,pstates normal
72217,pstates_normal_CG_C_32_57,195.61859893798828,40.785926818847656,1382.8720397949219,488.5960998535156,2019-06-08 01:52:53.144,2019-06-08 01:53:04.152,57,2107.8726654052734,4215.745330810547,allmodes,11.008,351.3121109008789,pstates,normal,CG,C,32,pstates normal
72257,pstates_normal_CG_C_32_58,192.6719512939453,40.702430725097656,1375.7661743164062,494.7118835449219,2019-06-08 01:53:07.157,2019-06-08 01:53:18.168,58,2103.852439880371,4207.704879760742,allmodes,11.011,350.6420733133952,pstates,normal,CG,C,32,pstates normal
72300,pstates_normal_CG_C_32_59,194.82421875,40.84398651123047,1382.9942932128906,481.7519836425781,2019-06-08 01:53:22.173,2019-06-08 01:53:33.186,59,2100.414482116699,4200.828964233398,allmodes,11.013,350.0690803527832,pstates,normal,CG,C,32,pstates normal
72339,pstates_normal_CG_C_32_60,193.78380584716797,40.84455871582031,1375.2767333984375,486.75164794921875,2019-06-08 01:53:36.191,2019-06-08 01:53:47.200,60,2096.6567459106445,4193.313491821289,allmodes,11.009,349.4427909851074,pstates,normal,CG,C,32,pstates normal
72381,pstates_normal_CG_C_32_61,194.06714630126953,40.70924377441406,1381.665283203125,481.371337890625,2019-06-08 01:53:51.205,2019-06-08 01:54:02.214,61,2097.8130111694336,4195.626022338867,allmodes,11.009,349.63550186157227,pstates,normal,CG,C,32,pstates normal
72421,pstates_normal_CG_C_32_62,193.6478042602539,40.700164794921875,1377.9853210449219,492.975830078125,2019-06-08 01:54:05.219,2019-06-08 01:54:16.232,62,2105.3091201782227,4210.618240356445,allmodes,11.013,350.8848533630371,pstates,normal,CG,C,32,pstates normal
72463,pstates_normal_CG_C_32_63,195.52339935302734,41.69879913330078,1382.0424499511719,498.5189208984375,2019-06-08 01:54:20.238,2019-06-08 01:54:31.246,63,2117.7835693359375,4235.567138671875,allmodes,11.008,352.96392822265625,pstates,normal,CG,C,32,pstates normal
72503,pstates_normal_CG_C_32_64,194.75730895996094,44.54893493652344,1382.1206665039062,500.66082763671875,2019-06-08 01:54:34.252,2019-06-08 01:54:45.259,64,2122.0877380371094,4244.175476074219,allmodes,11.007,353.68128967285156,pstates,normal,CG,C,32,pstates normal
72544,pstates_normal_CG_C_32_65,192.40584564208984,40.87639617919922,1375.4855041503906,482.9829406738281,2019-06-08 01:54:48.264,2019-06-08 01:54:59.278,65,2091.750686645508,4183.501373291016,allmodes,11.014,348.62511444091797,pstates,normal,CG,C,32,pstates normal
72585,pstates_normal_CG_C_32_66,195.59814453125,40.72980499267578,1382.3154907226562,486.841796875,2019-06-08 01:55:03.284,2019-06-08 01:55:14.291,66,2105.485237121582,4210.970474243164,allmodes,11.007,350.91420618693036,pstates,normal,CG,C,32,pstates normal
72625,pstates_normal_CG_C_32_67,194.34148406982422,42.20452117919922,1381.5827941894531,488.4970397949219,2019-06-08 01:55:17.296,2019-06-08 01:55:28.305,67,2106.6258392333984,4213.251678466797,allmodes,11.009,351.1043065388997,pstates,normal,CG,C,32,pstates normal
72666,pstates_normal_CG_C_32_68,208.74691772460938,44.736000061035156,1490.2940063476562,528.9667358398438,2019-06-08 01:55:31.310,2019-06-08 01:55:43.323,68,2272.7436599731445,4545.487319946289,allmodes,12.013,349.6528707650992,pstates,normal,CG,C,32,pstates normal
72708,pstates_normal_CG_C_32_69,195.24095153808594,40.80876922607422,1382.9464111328125,480.5809326171875,2019-06-08 01:55:46.328,2019-06-08 01:55:57.337,69,2099.57706451416,4199.15412902832,allmodes,11.009,349.92951075236004,pstates,normal,CG,C,32,pstates normal
72749,pstates_normal_CG_C_32_70,192.83252716064453,40.96250915527344,1373.4131469726562,487.89251708984375,2019-06-08 01:56:00.342,2019-06-08 01:56:11.351,70,2095.100700378418,4190.201400756836,allmodes,11.009,349.18345006306964,pstates,normal,CG,C,32,pstates normal
72790,pstates_normal_CG_C_32_71,195.41356658935547,40.67559814453125,1382.2051086425781,481.18133544921875,2019-06-08 01:56:15.358,2019-06-08 01:56:26.366,71,2099.4756088256836,4198.951217651367,allmodes,11.008,349.91260147094727,pstates,normal,CG,C,32,pstates normal
72831,pstates_normal_CG_C_32_72,193.27074432373047,40.82117462158203,1381.7864685058594,525.2791442871094,2019-06-08 01:56:29.371,2019-06-08 01:56:40.386,72,2141.1575317382812,4282.3150634765625,allmodes,11.015,356.8595886230469,pstates,normal,CG,C,32,pstates normal
72870,pstates_normal_CG_C_32_73,208.8631134033203,44.664207458496094,1487.3440246582031,553.39990234375,2019-06-08 01:56:43.392,2019-06-08 01:56:55.401,73,2294.2712478637695,4588.542495727539,allmodes,12.009,352.96480736365686,pstates,normal,CG,C,32,pstates normal
72913,pstates_normal_CG_C_32_74,194.41876220703125,40.587249755859375,1382.775634765625,492.3808898925781,2019-06-08 01:56:58.406,2019-06-08 01:57:09.415,74,2110.1625366210938,4220.3250732421875,allmodes,11.009,351.6937561035156,pstates,normal,CG,C,32,pstates normal
72954,pstates_normal_CG_C_32_75,192.9698486328125,40.78014373779297,1374.2559204101562,489.77667236328125,2019-06-08 01:57:12.421,2019-06-08 01:57:23.434,75,2097.782585144043,4195.565170288086,allmodes,11.013,349.6304308573405,pstates,normal,CG,C,32,pstates normal
72995,pstates_normal_CG_C_32_76,195.8883514404297,40.61237335205078,1382.1615600585938,486.8302001953125,2019-06-08 01:57:27.440,2019-06-08 01:57:38.449,76,2105.4924850463867,4210.984970092773,allmodes,11.009,350.91541417439777,pstates,normal,CG,C,32,pstates normal
73035,pstates_normal_CG_C_32_77,193.51451873779297,40.525123596191406,1382.6204223632812,481.99334716796875,2019-06-08 01:57:41.454,2019-06-08 01:57:52.463,77,2098.6534118652344,4197.306823730469,allmodes,11.009,349.77556864420575,pstates,normal,CG,C,32,pstates normal
73075,pstates_normal_CG_C_32_78,208.7929916381836,44.286041259765625,1487.7732849121094,528.6771850585938,2019-06-08 01:57:55.469,2019-06-08 01:58:07.481,78,2269.5295028686523,4539.059005737305,allmodes,12.012,349.15838505671576,pstates,normal,CG,C,32,pstates normal
73118,pstates_normal_CG_C_32_79,195.74575805664062,40.47991180419922,1382.6665649414062,523.9451293945312,2019-06-08 01:58:10.486,2019-06-08 01:58:21.493,79,2142.8373641967773,4285.674728393555,allmodes,11.007,357.1395606994629,pstates,normal,CG,C,32,pstates normal
73159,pstates_normal_CG_C_32_80,193.2462387084961,40.52207946777344,1377.4495849609375,500.4345397949219,2019-06-08 01:58:24.499,2019-06-08 01:58:35.513,80,2111.652442932129,4223.304885864258,allmodes,11.014,351.9420738220215,pstates,normal,CG,C,32,pstates normal
73200,pstates_normal_CG_C_32_81,195.2519073486328,40.648582458496094,1381.9272766113281,486.28173828125,2019-06-08 01:58:39.519,2019-06-08 01:58:50.528,81,2104.109504699707,4208.219009399414,allmodes,11.009,350.6849174499512,pstates,normal,CG,C,32,pstates normal
73240,pstates_normal_CG_C_32_82,194.22877502441406,40.58293151855469,1382.6132202148438,482.0668640136719,2019-06-08 01:58:53.534,2019-06-08 01:59:04.543,82,2099.4917907714844,4198.983581542969,allmodes,11.009,349.91529846191406,pstates,normal,CG,C,32,pstates normal
73280,pstates_normal_CG_C_32_83,208.55319213867188,44.324012756347656,1488.3121948242188,527.6149291992188,2019-06-08 01:59:07.550,2019-06-08 01:59:19.560,83,2268.804328918457,4537.608657836914,allmodes,12.01,349.04681983360877,pstates,normal,CG,C,32,pstates normal
73323,pstates_normal_CG_C_32_84,194.72994995117188,40.63703155517578,1382.6545715332031,493.96966552734375,2019-06-08 01:59:22.565,2019-06-08 01:59:33.573,84,2111.9912185668945,4223.982437133789,allmodes,11.008,351.99853642781574,pstates,normal,CG,C,32,pstates normal
73363,pstates_normal_CG_C_32_85,208.67355346679688,44.12641906738281,1492.1593017578125,525.7454833984375,2019-06-08 01:59:36.579,2019-06-08 01:59:48.592,85,2270.7047576904297,4541.409515380859,allmodes,12.013,349.3391934908353,pstates,normal,CG,C,32,pstates normal
