,Unnamed: 0,target,RAPL_ENERGY_DRAM_0,RAPL_ENERGY_DRAM_1,RAPL_ENERGY_PKG_0,RAPL_ENERGY_PKG_1,begin,end,entryNumber,RAPL_ENERGY_DRAM_all,RAPL_ENERGY_PKG_all,machineName,time,powers_av_all,type,methode,bench,class,Nbprocess,y_ax
87,8192,normal_normal_LU_C_64_88,356.3065643310547,371.18294525146484,3378.4064331054688,3382.253295898437,2019-06-07 10:01:02.210,2019-06-07 10:01:29.239,88,727.4895095825195,6760.659729003906,allmodes,27.029,241.4521331787109,normal,normal,LU,C,64,normal normal
88,8280,normal_normal_LU_C_64_89,358.9276580810547,374.44068145751953,3372.033905029297,3377.168975830078,2019-06-07 10:01:32.243,2019-06-07 10:01:59.273,89,733.3683395385742,6749.202880859375,allmodes,27.03,241.04296003069197,normal,normal,LU,C,64,normal normal
89,8368,normal_normal_LU_C_64_90,349.7518615722656,357.62686920166016,3254.2144775390625,3259.266632080078,2019-06-07 10:02:02.279,2019-06-07 10:02:28.307,90,707.3787307739258,6513.481109619141,allmodes,26.028000000000002,241.2400410970052,normal,normal,LU,C,64,normal normal
90,8455,normal_normal_LU_C_64_91,352.52783966064453,355.32545471191406,3256.962738037109,3259.483062744141,2019-06-07 10:02:32.314,2019-06-07 10:02:58.343,91,707.8532943725586,6516.44580078125,allmodes,26.029,241.3498444733796,normal,normal,LU,C,64,normal normal
91,8540,normal_normal_LU_C_64_92,355.95104217529297,371.6297836303711,3362.773834228516,3369.675323486328,2019-06-07 10:03:01.349,2019-06-07 10:03:28.380,92,727.5808258056641,6732.449157714844,allmodes,27.031,240.44461277553012,normal,normal,LU,C,64,normal normal
92,8630,normal_normal_LU_C_64_93,346.92972564697266,360.1121292114258,3256.6880798339844,3259.6963500976562,2019-06-07 10:03:32.385,2019-06-07 10:03:58.414,93,707.0418548583984,6516.384429931641,allmodes,26.029,241.34757147894962,normal,normal,LU,C,64,normal normal
93,8715,normal_normal_LU_C_64_94,361.6656646728516,371.46985626220703,3362.0352478027344,3367.4369506835938,2019-06-07 10:04:01.419,2019-06-07 10:04:28.448,94,733.1355209350586,6729.472198486328,allmodes,27.029,240.33829280308316,normal,normal,LU,C,64,normal normal
94,8803,normal_normal_LU_C_64_95,364.7454528808594,370.9224243164063,3376.6661376953125,3380.1548767089844,2019-06-07 10:04:31.453,2019-06-07 10:04:58.485,95,735.6678771972656,6756.821014404297,allmodes,27.031999999999996,241.3150362287249,normal,normal,LU,C,64,normal normal
95,8891,normal_normal_LU_C_64_96,349.5979690551758,358.9912796020508,3255.0313415527344,3259.3448791503906,2019-06-07 10:05:01.491,2019-06-07 10:05:27.520,96,708.5892486572266,6514.376220703125,allmodes,26.029,241.273193359375,normal,normal,LU,C,64,normal normal
96,8978,normal_normal_LU_C_64_97,348.9398498535156,357.39684295654297,3256.975128173828,3260.248748779297,2019-06-07 10:05:31.526,2019-06-07 10:05:57.555,97,706.3366928100586,6517.223876953125,allmodes,26.029,241.378662109375,normal,normal,LU,C,64,normal normal
97,9063,normal_normal_LU_C_64_98,357.30653381347656,370.0580673217773,3357.420166015625,3366.4278869628906,2019-06-07 10:06:00.562,2019-06-07 10:06:27.593,98,727.3646011352539,6723.848052978516,allmodes,27.031,240.13743046351846,normal,normal,LU,C,64,normal normal
98,9151,normal_normal_LU_C_64_99,360.7783203125,369.3766555786133,3359.7518310546875,3366.1365966796875,2019-06-07 10:06:30.599,2019-06-07 10:06:57.627,99,730.1549758911133,6725.888427734375,allmodes,27.028000000000002,240.21030099051342,normal,normal,LU,C,64,normal normal
99,9239,normal_normal_LU_C_64_100,360.6913757324219,369.6233444213867,3368.902130126953,3374.2081909179688,2019-06-07 10:07:00.632,2019-06-07 10:07:27.662,100,730.3147201538086,6743.110321044922,allmodes,27.03,240.82536860874717,normal,normal,LU,C,64,normal normal
100,9366,normal_cacheclean_LU_C_64_1,344.84898376464844,348.6941909790039,3242.8754272460938,3253.978515625,2019-06-07 10:13:01.274,2019-06-07 10:13:27.302,1,693.5431747436522,6496.853942871094,allmodes,26.028000000000002,240.62422010633682,normal,cacheclean,LU,C,64,normal cacheclean
101,9455,normal_cacheclean_LU_C_64_2,346.5642852783203,354.21234130859375,3251.819549560547,3258.2281494140625,2019-06-07 10:13:32.308,2019-06-07 10:13:58.339,2,700.7766265869141,6510.047698974609,allmodes,26.031,241.11287773980038,normal,cacheclean,LU,C,64,normal cacheclean
102,9544,normal_cacheclean_LU_C_64_3,345.80177307128906,355.00157928466797,3256.73388671875,3260.3604431152344,2019-06-07 10:14:03.345,2019-06-07 10:14:29.373,3,700.803352355957,6517.094329833984,allmodes,26.028000000000002,241.3738640679253,normal,cacheclean,LU,C,64,normal cacheclean
103,9633,normal_cacheclean_LU_C_64_4,346.7691879272461,355.43470001220703,3255.441864013672,3259.921142578125,2019-06-07 10:14:34.379,2019-06-07 10:15:00.408,4,702.2038879394531,6515.363006591797,allmodes,26.029,241.30974098488136,normal,cacheclean,LU,C,64,normal cacheclean
104,9722,normal_cacheclean_LU_C_64_5,347.64966583251953,353.6769027709961,3253.386566162109,3258.8671875,2019-06-07 10:15:05.415,2019-06-07 10:15:31.443,5,701.3265686035156,6512.253753662109,allmodes,26.028000000000002,241.194583468967,normal,cacheclean,LU,C,64,normal cacheclean
105,9812,normal_cacheclean_LU_C_64_6,353.73094177246094,370.54183197021484,3377.2115173339844,3382.404144287109,2019-06-07 10:15:36.450,2019-06-07 10:16:03.476,6,724.2727737426758,6759.615661621094,allmodes,27.026,241.4148450578962,normal,cacheclean,LU,C,64,normal cacheclean
106,9901,normal_cacheclean_LU_C_64_7,358.84034729003906,367.29349517822266,3362.2595825195312,3369.5902709960938,2019-06-07 10:16:07.482,2019-06-07 10:16:34.510,7,726.1338424682617,6731.849853515625,allmodes,27.028000000000002,240.42320905412947,normal,cacheclean,LU,C,64,normal cacheclean
107,9991,normal_cacheclean_LU_C_64_8,361.2606048583984,365.0734558105469,3364.524444580078,3370.2435913085938,2019-06-07 10:16:38.516,2019-06-07 10:17:05.545,8,726.3340606689453,6734.768035888672,allmodes,27.029,240.5274298531669,normal,cacheclean,LU,C,64,normal cacheclean
108,10082,normal_cacheclean_LU_C_64_9,357.69506072998047,369.4436569213867,3367.3929138183594,3372.150634765625,2019-06-07 10:17:09.550,2019-06-07 10:17:36.575,9,727.1387176513672,6739.543548583984,allmodes,27.025,240.69798387799943,normal,cacheclean,LU,C,64,normal cacheclean
109,10174,normal_cacheclean_LU_C_64_10,366.65186309814453,363.85254669189453,3377.568572998047,3383.7289428710938,2019-06-07 10:17:41.580,2019-06-07 10:18:08.603,10,730.5044097900391,6761.297515869141,allmodes,27.023000000000003,241.47491128104076,normal,cacheclean,LU,C,64,normal cacheclean
110,10263,normal_cacheclean_LU_C_64_11,356.6033630371094,369.0042953491211,3355.270904541016,3365.317626953125,2019-06-07 10:18:12.609,2019-06-07 10:18:39.639,11,725.6076583862305,6720.588531494141,allmodes,27.03,240.0210189819336,normal,cacheclean,LU,C,64,normal cacheclean
111,10356,normal_cacheclean_LU_C_64_12,359.9950714111328,368.4571533203125,3377.9692993164062,3381.925628662109,2019-06-07 10:18:44.645,2019-06-07 10:19:11.672,12,728.4522247314453,6759.894927978516,allmodes,27.026999999999997,241.42481885637557,normal,cacheclean,LU,C,64,normal cacheclean
112,10446,normal_cacheclean_LU_C_64_13,359.6781311035156,367.4893112182617,3374.437286376953,3381.108795166016,2019-06-07 10:19:15.678,2019-06-07 10:19:42.707,13,727.1674423217772,6755.546081542969,allmodes,27.029,241.26950291224892,normal,cacheclean,LU,C,64,normal cacheclean
113,10535,normal_cacheclean_LU_C_64_14,363.4276428222656,367.88407135009766,3373.898712158203,3379.046905517578,2019-06-07 10:19:46.713,2019-06-07 10:20:13.741,14,731.3117141723633,6752.945617675781,allmodes,27.028000000000002,241.17662920270647,normal,cacheclean,LU,C,64,normal cacheclean
114,10625,normal_cacheclean_LU_C_64_15,361.62384033203125,366.7049255371094,3357.138885498047,3364.768402099609,2019-06-07 10:20:17.747,2019-06-07 10:20:44.774,15,728.3287658691406,6721.907287597656,allmodes,27.026999999999997,240.068117414202,normal,cacheclean,LU,C,64,normal cacheclean
115,10717,normal_cacheclean_LU_C_64_16,363.8038330078125,368.5800018310547,3381.473388671875,3385.547271728516,2019-06-07 10:20:49.780,2019-06-07 10:21:16.811,16,732.3838348388672,6767.020660400391,allmodes,27.031,241.67930930001395,normal,cacheclean,LU,C,64,normal cacheclean
116,10807,normal_cacheclean_LU_C_64_17,363.69214630126953,369.4421081542969,3366.484039306641,3373.1997985839844,2019-06-07 10:21:20.817,2019-06-07 10:21:47.845,17,733.1342544555664,6739.683837890625,allmodes,27.028000000000002,240.70299421037947,normal,cacheclean,LU,C,64,normal cacheclean
117,10897,normal_cacheclean_LU_C_64_18,362.64806365966797,367.1662826538086,3356.604339599609,3363.9537963867188,2019-06-07 10:21:51.850,2019-06-07 10:22:18.879,18,729.8143463134766,6720.558135986328,allmodes,27.029,240.01993342808316,normal,cacheclean,LU,C,64,normal cacheclean
118,10989,normal_cacheclean_LU_C_64_19,351.8723449707031,356.6862258911133,3257.501190185547,3260.13330078125,2019-06-07 10:22:23.885,2019-06-07 10:22:49.914,19,708.5585708618164,6517.634490966797,allmodes,26.029,241.39387003580725,normal,cacheclean,LU,C,64,normal cacheclean
119,11078,normal_cacheclean_LU_C_64_20,354.8867874145508,351.87852478027344,3255.5752563476562,3259.5963134765625,2019-06-07 10:22:54.920,2019-06-07 10:23:20.949,20,706.7653121948242,6515.171569824219,allmodes,26.029,241.30265073423038,normal,cacheclean,LU,C,64,normal cacheclean
120,11167,normal_cacheclean_LU_C_64_21,352.3916244506836,356.8301467895508,3255.1342163085938,3258.9068603515625,2019-06-07 10:23:25.960,2019-06-07 10:23:51.989,21,709.2217712402344,6514.041076660156,allmodes,26.029,241.26078061704285,normal,cacheclean,LU,C,64,normal cacheclean
121,11257,normal_cacheclean_LU_C_64_22,351.8176803588867,356.99893951416016,3255.337738037109,3259.557464599609,2019-06-07 10:23:56.995,2019-06-07 10:24:23.019,22,708.8166198730469,6514.895202636719,allmodes,26.024,241.29241491247106,normal,cacheclean,LU,C,64,normal cacheclean
122,11345,normal_cacheclean_LU_C_64_23,365.4855270385742,368.8451919555664,3379.701141357422,3383.540405273437,2019-06-07 10:24:28.026,2019-06-07 10:24:55.050,23,734.3307189941406,6763.241546630859,allmodes,27.024,241.54434095110213,normal,cacheclean,LU,C,64,normal cacheclean
123,11435,normal_cacheclean_LU_C_64_24,365.1273498535156,367.9026412963867,3369.0796813964844,3372.113494873047,2019-06-07 10:24:59.056,2019-06-07 10:25:26.083,24,733.0299911499022,6741.193176269531,allmodes,27.026999999999997,240.7568991524833,normal,cacheclean,LU,C,64,normal cacheclean
124,11525,normal_cacheclean_LU_C_64_25,368.5312728881836,363.6897430419922,3377.4905700683594,3381.1231994628906,2019-06-07 10:25:30.090,2019-06-07 10:25:57.114,25,732.2210159301758,6758.61376953125,allmodes,27.024,241.37906319754464,normal,cacheclean,LU,C,64,normal cacheclean
125,11615,normal_cacheclean_LU_C_64_26,364.82403564453125,368.01307678222656,3371.633331298828,3377.5891723632812,2019-06-07 10:26:01.120,2019-06-07 10:26:28.149,26,732.8371124267578,6749.222503662109,allmodes,27.029,241.04366084507527,normal,cacheclean,LU,C,64,normal cacheclean
126,11705,normal_cacheclean_LU_C_64_27,364.4865036010742,367.4585571289063,3361.486572265625,3368.132110595703,2019-06-07 10:26:32.153,2019-06-07 10:26:59.182,27,731.9450607299805,6729.618682861328,allmodes,27.029,240.34352438790455,normal,cacheclean,LU,C,64,normal cacheclean
127,11795,normal_cacheclean_LU_C_64_28,362.3310012817383,367.47220611572266,3356.3593139648438,3363.7257080078125,2019-06-07 10:27:03.188,2019-06-07 10:27:30.217,28,729.8032073974609,6720.085021972656,allmodes,27.029,240.00303649902344,normal,cacheclean,LU,C,64,normal cacheclean
128,11887,normal_cacheclean_LU_C_64_29,362.71251678466797,366.4635467529297,3375.664093017578,3379.145355224609,2019-06-07 10:27:35.224,2019-06-07 10:28:02.256,29,729.1760635375978,6754.8094482421875,allmodes,27.031999999999996,241.2431945800781,normal,cacheclean,LU,C,64,normal cacheclean
129,11977,normal_cacheclean_LU_C_64_30,358.1847076416016,372.7740783691406,3374.902587890625,3382.0254821777344,2019-06-07 10:28:06.262,2019-06-07 10:28:33.288,30,730.9587860107422,6756.928070068359,allmodes,27.026,241.31885964529855,normal,cacheclean,LU,C,64,normal cacheclean
130,12067,normal_cacheclean_LU_C_64_31,364.819564819336,367.2770385742188,3363.5372314453125,3366.5686950683594,2019-06-07 10:28:37.293,2019-06-07 10:29:04.324,31,732.0966033935547,6730.105926513672,allmodes,27.031,240.3609259469169,normal,cacheclean,LU,C,64,normal cacheclean
131,12157,normal_cacheclean_LU_C_64_32,362.1628723144531,365.4261779785156,3356.022430419922,3361.3866271972656,2019-06-07 10:29:08.330,2019-06-07 10:29:35.360,32,727.5890502929688,6717.4090576171875,allmodes,27.03,239.907466343471,normal,cacheclean,LU,C,64,normal cacheclean
132,12247,normal_cacheclean_LU_C_64_33,361.29571533203125,368.3520202636719,3357.1973876953125,3366.9615173339844,2019-06-07 10:29:39.367,2019-06-07 10:30:06.395,33,729.6477355957031,6724.158905029297,allmodes,27.028000000000002,240.1485323224749,normal,cacheclean,LU,C,64,normal cacheclean
133,12338,normal_cacheclean_LU_C_64_34,383.9906768798828,373.60433197021484,3484.0464477539062,3485.9183959960938,2019-06-07 10:30:10.400,2019-06-07 10:30:38.432,34,757.5950088500978,6969.96484375,allmodes,28.031999999999996,240.34361530172413,normal,cacheclean,LU,C,64,normal cacheclean
134,12430,normal_cacheclean_LU_C_64_35,364.2231674194336,368.7340850830078,3372.1045837402344,3378.988555908203,2019-06-07 10:30:42.437,2019-06-07 10:31:09.466,35,732.9572525024414,6751.0931396484375,allmodes,27.029,241.1104692731585,normal,cacheclean,LU,C,64,normal cacheclean
135,12520,normal_cacheclean_LU_C_64_36,364.7103958129883,368.37403106689453,3367.909545898437,3372.3970947265625,2019-06-07 10:31:13.472,2019-06-07 10:31:40.500,36,733.0844268798828,6740.306640625,allmodes,27.028000000000002,240.72523716517856,normal,cacheclean,LU,C,64,normal cacheclean
136,12610,normal_cacheclean_LU_C_64_37,365.22703552246094,367.8249969482422,3375.2798461914062,3381.6963806152344,2019-06-07 10:31:44.506,2019-06-07 10:32:11.534,37,733.0520324707031,6756.976226806641,allmodes,27.028000000000002,241.3205795288086,normal,cacheclean,LU,C,64,normal cacheclean
137,12700,normal_cacheclean_LU_C_64_38,374.88741302490234,378.5561676025391,3476.5125122070312,3482.5857543945312,2019-06-07 10:32:15.540,2019-06-07 10:32:43.571,38,753.4435806274414,6959.0982666015625,allmodes,28.031,239.96890574488143,normal,cacheclean,LU,C,64,normal cacheclean
138,12793,normal_cacheclean_LU_C_64_39,357.25887298583984,374.8204879760742,3375.4578857421875,3382.6553649902344,2019-06-07 10:32:47.577,2019-06-07 10:33:14.614,39,732.0793609619141,6758.113250732422,allmodes,27.037,241.36118752615792,normal,cacheclean,LU,C,64,normal cacheclean
139,12885,normal_cacheclean_LU_C_64_40,353.5375061035156,355.9414978027344,3255.36767578125,3258.6317749023438,2019-06-07 10:33:19.619,2019-06-07 10:33:45.650,40,709.47900390625,6513.999450683594,allmodes,26.031,241.2592389142072,normal,cacheclean,LU,C,64,normal cacheclean
140,12975,normal_cacheclean_LU_C_64_41,358.6280059814453,372.7095031738281,3379.704071044922,3383.737823486328,2019-06-07 10:33:50.656,2019-06-07 10:34:17.691,41,731.3375091552734,6763.44189453125,allmodes,27.035,241.55149623325886,normal,cacheclean,LU,C,64,normal cacheclean
141,13065,normal_cacheclean_LU_C_64_42,364.5273208618164,368.2222518920898,3367.524810791016,3371.9988403320312,2019-06-07 10:34:21.697,2019-06-07 10:34:48.726,42,732.7495727539062,6739.523651123047,allmodes,27.029,240.69727325439453,normal,cacheclean,LU,C,64,normal cacheclean
142,13154,normal_cacheclean_LU_C_64_43,352.5526657104492,355.29222869873047,3253.7339477539062,3258.8284301757812,2019-06-07 10:34:52.731,2019-06-07 10:35:18.761,43,707.8448944091797,6512.5623779296875,allmodes,26.03,241.20601399739587,normal,cacheclean,LU,C,64,normal cacheclean
143,13244,normal_cacheclean_LU_C_64_44,362.3329315185547,369.33831787109375,3371.2161254882812,3374.005706787109,2019-06-07 10:35:23.770,2019-06-07 10:35:50.801,44,731.6712493896484,6745.221832275391,allmodes,27.031,240.9007797241211,normal,cacheclean,LU,C,64,normal cacheclean
144,13333,normal_cacheclean_LU_C_64_45,354.55081939697266,355.2339401245117,3256.160888671875,3259.8314819335938,2019-06-07 10:35:54.807,2019-06-07 10:36:20.837,45,709.7847595214844,6515.992370605469,allmodes,26.03,241.33305076316555,normal,cacheclean,LU,C,64,normal cacheclean
145,13422,normal_cacheclean_LU_C_64_46,352.59867095947266,355.13658905029297,3255.8499145507812,3261.1613159179688,2019-06-07 10:36:25.844,2019-06-07 10:36:51.874,46,707.7352600097656,6517.01123046875,allmodes,26.03,241.37078631365745,normal,cacheclean,LU,C,64,normal cacheclean
146,13511,normal_cacheclean_LU_C_64_47,373.49851989746094,360.74767303466797,3379.5676879882812,3383.132568359375,2019-06-07 10:36:56.881,2019-06-07 10:37:23.911,47,734.2461929321289,6762.700256347656,allmodes,27.03,241.52500915527344,normal,cacheclean,LU,C,64,normal cacheclean
147,13601,normal_cacheclean_LU_C_64_48,367.8539657592773,365.25301361083984,3364.5259704589844,3370.651336669922,2019-06-07 10:37:27.917,2019-06-07 10:37:54.944,48,733.1069793701172,6735.177307128906,allmodes,27.026999999999997,240.54204668317522,normal,cacheclean,LU,C,64,normal cacheclean
148,13693,normal_cacheclean_LU_C_64_49,354.1539840698242,357.5332489013672,3256.74951171875,3258.68701171875,2019-06-07 10:37:59.952,2019-06-07 10:38:25.983,49,711.6872329711914,6515.4365234375,allmodes,26.031,241.31246383101848,normal,cacheclean,LU,C,64,normal cacheclean
149,13782,normal_cacheclean_LU_C_64_50,353.68932342529297,356.3050003051758,3254.6686401367188,3259.2674560546875,2019-06-07 10:38:30.988,2019-06-07 10:38:57.013,50,709.9943237304688,6513.936096191406,allmodes,26.025,241.2568924515336,normal,cacheclean,LU,C,64,normal cacheclean
150,13871,normal_cacheclean_LU_C_64_51,351.5750427246094,355.5077667236328,3255.813842773437,3260.3282775878906,2019-06-07 10:39:02.018,2019-06-07 10:39:28.041,51,707.0828094482422,6516.142120361328,allmodes,26.023000000000003,241.33859705041957,normal,cacheclean,LU,C,64,normal cacheclean
151,13960,normal_cacheclean_LU_C_64_52,365.3035888671875,367.7188034057617,3369.6454162597656,3373.7218627929688,2019-06-07 10:39:33.052,2019-06-07 10:40:00.079,52,733.0223922729492,6743.367279052734,allmodes,27.026999999999997,240.83454568045482,normal,cacheclean,LU,C,64,normal cacheclean
152,14050,normal_cacheclean_LU_C_64_53,363.9961318969727,365.7398452758789,3369.2491149902344,3374.606964111328,2019-06-07 10:40:04.087,2019-06-07 10:40:31.110,53,729.7359771728516,6743.8560791015625,allmodes,27.023000000000003,240.85200282505582,normal,cacheclean,LU,C,64,normal cacheclean
153,14140,normal_cacheclean_LU_C_64_54,352.6067810058594,356.39196014404297,3254.4642944335938,3259.349273681641,2019-06-07 10:40:35.116,2019-06-07 10:41:01.142,54,708.9987411499022,6513.813568115234,allmodes,26.026,241.25235437463832,normal,cacheclean,LU,C,64,normal cacheclean
154,14229,normal_cacheclean_LU_C_64_55,365.5401153564453,368.0349655151367,3377.9347534179688,3383.720489501953,2019-06-07 10:41:06.147,2019-06-07 10:41:33.179,55,733.575080871582,6761.655242919922,allmodes,27.031999999999996,241.4876872471401,normal,cacheclean,LU,C,64,normal cacheclean
155,14319,normal_cacheclean_LU_C_64_56,365.1851959228516,366.3717498779297,3363.853271484375,3368.411102294922,2019-06-07 10:41:37.184,2019-06-07 10:42:04.234,56,731.5569458007812,6732.264373779297,allmodes,27.05,240.4380133492606,normal,cacheclean,LU,C,64,normal cacheclean
156,14409,normal_cacheclean_LU_C_64_57,365.1347427368164,366.3101959228516,3360.9791870117188,3367.571014404297,2019-06-07 10:42:08.239,2019-06-07 10:42:35.268,57,731.444938659668,6728.550201416016,allmodes,27.029,240.30536433628623,normal,cacheclean,LU,C,64,normal cacheclean
157,14501,normal_cacheclean_LU_C_64_58,353.5949249267578,356.0042419433594,3256.4571228027344,3260.087677001953,2019-06-07 10:42:40.275,2019-06-07 10:43:06.303,58,709.5991668701172,6516.5447998046875,allmodes,26.028000000000002,241.3535111038773,normal,cacheclean,LU,C,64,normal cacheclean
158,14590,normal_cacheclean_LU_C_64_59,366.2340316772461,369.8487701416016,3375.590789794922,3379.7268981933594,2019-06-07 10:43:11.309,2019-06-07 10:43:38.340,59,736.0828018188478,6755.317687988281,allmodes,27.031,241.26134599958147,normal,cacheclean,LU,C,64,normal cacheclean
159,14680,normal_cacheclean_LU_C_64_60,364.0028533935547,368.3570175170898,3376.28515625,3380.9820251464844,2019-06-07 10:43:42.345,2019-06-07 10:44:09.373,60,732.3598709106445,6757.267181396484,allmodes,27.028000000000002,241.33097076416016,normal,cacheclean,LU,C,64,normal cacheclean
160,14770,normal_cacheclean_LU_C_64_61,363.0721740722656,364.9709701538086,3351.6478881835938,3356.747314453125,2019-06-07 10:44:13.379,2019-06-07 10:44:40.408,61,728.0431442260742,6708.395202636719,allmodes,27.029,239.58554295131142,normal,cacheclean,LU,C,64,normal cacheclean
161,14860,normal_cacheclean_LU_C_64_62,379.8501739501953,375.63536834716797,3471.820678710937,3476.0484619140625,2019-06-07 10:44:44.417,2019-06-07 10:45:12.443,62,755.4855422973633,6947.869140625,allmodes,28.026,239.58169450431038,normal,cacheclean,LU,C,64,normal cacheclean
162,14953,normal_cacheclean_LU_C_64_63,364.6695098876953,369.8507232666016,3370.9075317382812,3376.2355041503906,2019-06-07 10:45:16.449,2019-06-07 10:45:43.477,63,734.5202331542969,6747.143035888672,allmodes,27.028000000000002,240.96939413888114,normal,cacheclean,LU,C,64,normal cacheclean
163,15043,normal_cacheclean_LU_C_64_64,364.2597503662109,368.99549865722656,3367.5848388671875,3375.3282470703125,2019-06-07 10:45:47.484,2019-06-07 10:46:14.514,64,733.2552490234375,6742.9130859375,allmodes,27.03,240.81832449776783,normal,cacheclean,LU,C,64,normal cacheclean
